Review_id,Ratings,Heads,Texts,Flavor,Sweet,Lasting
29,5.0,Would recommend,One of the best brands for a flavorful vape.,5.0,4.0,3.0
30,5.0,Good,Last a long time and satisfying,5.0,4.0,5.0
31,5.0,Lychee ice is perfect,I'm a person that doesn't normally like very fruity smells but this one is perfect. A tiny hint of something. The battery is awesome and def my #1 brand.,5.0,1.0,5.0
32,5.0,Nic,Delish,5.0,5.0,5.0
33,5.0,Nic,Delish,5.0,5.0,5.0
34,5.0,Nic,Delish,5.0,5.0,5.0
35,5.0,Nic,Delish,5.0,5.0,5.0
36,5.0,Nic,Delish,5.0,5.0,5.0
37,5.0,Nic,Good,5.0,5.0,5.0
38,5.0,Nic,Black sakura is the best,5.0,5.0,5.0
39,5.0,Puff,I love dis,5.0,5.0,4.0
40,5.0,Great value and quality,It was exactly what I wanted. Great flavor and even better price.,5.0,5.0,5.0
41,3.0,"Great flavor, not so long lasting","Great flavor, just feel like they ran out faster than the ones I bought in store",5.0,4.0,2.0
42,5.0,Satisfying,Best disposable vapes I had so far,5.0,3.0,2.0
43,5.0,Worth a try,"Good value, good taste",4.0,4.0,4.0
44,5.0,Best,Love it! Not too harsh,5.0,5.0,5.0
45,4.0,Good soup,Hits good flavor is amazing. 7/10,4.0,3.0,3.0
46,5.0,Very satisfied customer,I got a great product at at great price. Shipping was easy and fast. Will definitely buy again.,5.0,5.0,5.0
47,5.0,Mango,Best Flav so far,5.0,5.0,5.0
48,5.0,Love,Favorite vape,5.0,5.0,5.0
49,3.0,Tester,Not my favorite but functional,4.0,4.0,4.0
50,5.0,Blue Razz Ice,I love these. I have smoked these same ones for over a year now.,5.0,5.0,3.0
51,5.0,Amazing,Long lasting,5.0,5.0,5.0
52,5.0,Best vapes I have found.,"Love them. Tried many flavors, happy with all.",5.0,5.0,5.0
53,5.0,Great taste fast shipping,I love this product! I have consistently received my order in 1 day! Excellent customer service,5.0,5.0,5.0
54,5.0,Love,I love the smooth flavor,5.0,5.0,4.0
55,5.0,Best he could ever,Totally recommend,5.0,5.0,5.0
56,5.0,Totally recommend,The best he could,5.0,5.0,5.0
57,5.0,Hawaiian shaved?,The Hawaiian shaved is the best flavor that they have all of them are so great recommend all,5.0,5.0,5.0
58,5.0,Totally recommend it,You must buy,5.0,5.0,5.0
59,5.0,Good,You must buy,5.0,5.0,5.0
60,5.0,Black sakura,Love it smooth,5.0,5.0,5.0
61,5.0,Mango peach,Love this vape,5.0,5.0,5.0
62,2.0,Harsh,I’ll pass,2.0,4.0,4.0
63,5.0,My absolute favorite,Great flavor long lasting my new favorite by far,5.0,5.0,5.0
64,5.0,Best!,These are wonderful- no charging and they don’t taste nasty to the end of their run- I order these in bulk- ❤️,5.0,3.0,5.0
65,3.0,Long lasting,Long lasting and good hits,4.0,3.0,5.0
66,5.0,Great flavor,"This product is great, great flavor and long lasting!",5.0,5.0,5.0
67,5.0,Puff xtra,I like the blend of flavors,4.0,4.0,4.0
68,5.0,Fire,Love these,5.0,5.0,5.0
69,5.0,Love these,My favorite!,5.0,5.0,5.0
70,5.0,Can't Beat It!!!,Finding the brand of Vape you use at nearly half price in my book is a WIN!!! I highly recommend that you make your purchases from huff and puffers you won't regret it!,5.0,4.0,4.0
71,5.0,Puff,Great flavor,5.0,5.0,5.0
72,5.0,Good,Good,5.0,4.0,4.0
73,1.0,Yuck,Didn’t like the Black Sakura flavor,1.0,3.0,3.0
74,5.0,Reliable,"I've ordered from this company many times. My order arrives within 2 days, the vapes work great every time and the prices are unbeatable. I only get my vapes from here now.",5.0,3.0,5.0
75,5.0,Strawberry ice cream,"Not my most favorite flavor, but I still enjoyed it.",4.0,4.0,4.0
76,3.0,Cherry ice,We love the peach ice and we're looking forward to trying the cherry ice. It's not bad but doesn't taste as expected. Not as sweet as the peach.,3.0,3.0,5.0
77,3.0,Great taste,Smooth,3.0,3.0,3.0
78,5.0,Tasty!,Perfection,5.0,4.0,4.0
79,5.0,Mr Leon,They're grest!,4.0,4.0,4.0
80,5.0,Good,Good flavor,4.0,2.0,2.0
81,5.0,Cool Mint,I love this product. Highly recommend.,5.0,5.0,5.0
82,5.0,Love it,It was good and just what I needed.,5.0,4.0,4.0
83,5.0,I wish they lasted longer,Love all the flavors,5.0,4.0,2.0
84,5.0,Best,Best one,5.0,5.0,5.0
85,3.0,Blueberry Melon,Flavor was okay the blueberry tastes kinda like vitamins,3.0,3.0,3.0
86,5.0,Awesome flavor,Great taste,5.0,4.0,4.0
87,3.0,Nope,This aas too sweet for my taste.,2.0,5.0,3.0
88,5.0,Puff Xtra,The best one out there! Flavors are Stellar!,5.0,3.0,5.0
89,2.0,Strawberry ice cream,"Not my favorite flavor. Strawberry ice cream is my go to flavor for vapes, but this one had to be my least favorite: Couldn’t even finish it :-/",1.0,5.0,3.0
90,5.0,Love these,Love these disposable vapes. The price is good. Flavor is good with just the right amount of kick. Just wish they lasted longer before the battery dies since they are non rechargeable. Typically they have been lasting 3 days. But other than that they are amazing!,5.0,5.0,4.0
91,5.0,So much flavor,Once I discovered puff xtra I was stuck. Full of flavor and last along time. I enjoy these very much. Huff & Puffers has been wonderful and very quick delivery,5.0,5.0,5.0
92,5.0,Great,Great and tasty,5.0,5.0,4.0
93,2.0,"Aloe, mango, melon ice","I oder aloe, mango,melon ice products but the most smell i see is aloe, no mango and melon ice at all. I dont think use this product agian.",1.0,2.0,3.0
94,5.0,Loved it,Love this disposable one and flavor last long,5.0,3.0,5.0
95,5.0,Amazing,Best ecig on the market with great flavors and long lasting,4.0,4.0,4.0
96,5.0,Vape,Love them,5.0,5.0,5.0
97,5.0,Favorite,Love the flavor and last forever,,,
98,5.0,Love them!,I really enjoy the flavors,,,
99,4.0,They last a long time,The flavor of the limited edition ones last until the last puff.,,,
100,5.0,Good,Very tasty.,,,
101,5.0,Vapes,They are very good tasting and are long lasting,,,
102,5.0,Recommended,Redbull In a vape,,,
103,5.0,Perfect,"For me this is the ultimate cigarette replacement, and I’ve tried all the various tobacco flavored puffers out there",,,
104,5.0,Lasts Forever,These last forever. Idk how they do it but these last me way longer than flum floats. Probably because it's a little sweet. It tastes like I'll get a cavity but still good and gets the job done. I won't touch a cigarette as long as these are around,,,
105,4.0,Tasty! Lasts 5 days!,"No way there’s 3000 puffs….but, it does last longer than some! The only bummer was the GLS shipping company took 5 days.
I will re-up",,,
106,5.0,Puff Xtra,"Nice hit n long lasting, smooth",,,
107,5.0,Buy this!,"Lasted a while for me, convient and good flavor! Will buy more!",,,
108,5.0,Strong vape,It’s good,,,
109,5.0,Luv,Luv the flavors. Best vap yet!,,,
110,4.0,Worth it,"Loved the flavor, the draw and the vapor production.
Only down side it was kinda hard on the throat.",,,
111,5.0,happy cutomer,love it great flavor,,,
112,5.0,Puff xtra blue energy,This brand is very good and taste is good til the end,,,
113,5.0,Smooth and Great Vape,I'd recommend this product to anyone that likes sweeter vapes.,,,
114,5.0,Great taste and speedy delivery,"Love these vapes, smooth and the taste is great. Huff & Puffers has great customer service and speedy shipping and delivery.",,,
115,5.0,Smooth,Good flavor.. one of my favorites,,,
116,5.0,Love these to much,Trying to quit smoking but these keep me wanting more.,,,
117,5.0,Puff Xtra!,"Blue Energy, Watermelon Skittles, Blue Raz Ice just to name a few of my favorites!",,,
118,5.0,Love,Live,,,
119,1.0,Aloe Mango Melon Ice,"I tasted neither mango nor melon, just chemicals.",,,
120,5.0,One of the best,I try other brands but always come back to these ones by far the best ones I try,,,
121,5.0,Best one,The most delicious of all flavor,,,
122,5.0,Great flavors,Best disposables I’ve ever used. They have many fruity flavors which I love and it takes me a while for me to finish them!,,,
123,5.0,excellent,I buy the same three flavors every month. Great price excellent flavors.,,,
124,4.0,Great Flavors,"I love this vape! Gives me great air flow and flavors with this brand. However, I wasn't in love with the cherry ice flavor. But, it did give me memories of hot red candy treats from my gramma! : )",,,
125,5.0,Puff Xtra Limited Disposable Vape 5% Nicotine,really like the flavor,,,
126,5.0,Lush Ice,Great flavor,,,
127,5.0,Fav,"My favorite, just wished they lasted a bit longer",,,
128,5.0,Great Product,Great tobacco flavor. Just like smoking a cigar.,,,
129,5.0,yummmm,"my favorite!! so tasty, last for long time!!",,,
130,5.0,Black Sakura,Taste like hi chew candy but icy. Lasts long w good air flow,,,
131,5.0,Excellent,Product is as described and last as expected,,,
132,5.0,Great,Great prices,,,
133,5.0,Yummy,Flavor is good and it doesn’t taste like other smoke shops,,,
134,5.0,Good,Recommend n very good flavor,,,
135,5.0,Aloe grape,Deliciousness,,,
136,5.0,Favorite Vape!,"Lots of flavors! All are pretty good.
Mixed berry pomegranate is my favorite!",,,
137,5.0,Love it,Great Vape,,,
138,5.0,Great website,"This product was great quality. I already knew I liked this brand, but the website had all flavors available for me to try. Price was on point, website was easy to use, and I received profit quickly!",,,
139,5.0,Puff Xtra Lush Ice,The best flavor ever hands down. Believe it or not this flavor helped me quit smoking cigarettes.,,,
140,5.0,Grape,Aloe grape is good,,,
141,5.0,Very fruity taste,Taste good. Cantaloupe with peach. A good backup vape to have.,,,
142,4.0,Puff vape,The aloe mango melon had a good flavor would buy again.,,,
143,5.0,Really good flavor,Works great good flavor lasts long too,,,
144,5.0,good,Good,,,
145,5.0,My fav,Best Cool Mint ever! I lobe cool mint and this brand has the strongest taste of cool mint i’ve ever had,,,
146,5.0,another great flavor,"only flavors i would recommend for this brand especially if you like fruity with some menthol in it are the lush ice, aloe grape, and black sakura. for something more fruity, go with the peach gummy",,,
147,5.0,best nic device i've had,"im very picky when it comes to air flow of the product and how long the flavor lasts, one of the best i've had so far",,,
148,5.0,Bomb Flavor,"The Puff Xtras are always a good pick! Flavors are great, airflow is great!",,,
149,5.0,Really delicious and lasts long,I like the lychee ice it’s very sweet and has just a hint of ice. This vape also last really long too,,,
150,3.0,It's ok,Good ....,,,
151,5.0,Lasts long,Good flavors and lasts long,,,
152,5.0,Smooth & reliable,Hits really good compared to most vapes. Has good air flow. Doesn't leak like other ones.,,,
153,5.0,Great flavor,Flavor stays till it’s done .,,,
154,5.0,Great flavor and smoke,Peach is great,,,
155,5.0,Great flavor!,Nice and sweet and lasts long!!!,,,
156,5.0,Review,One of my favorite flavors,,,
157,5.0,Awesome,Taste is 10/10. These puff extra limited vapes are my go to now...,,,
158,5.0,So good,Fave! Best flavor,,,
159,2.0,Strong grape taste,If you like grapes or berries it’s a good match,,,
160,5.0,Watermelon skittles,Lasts long,,,
161,5.0,I like the taste,I like it very much,,,
162,5.0,Good,Good flavor and lasts awhile.,,,
163,5.0,Good flavor would buy again,"Overall it does the job. Been using it for 6 months. Flavors on point, only thing it doesn’t last for 3,500 puff. I Vape it probably more than average, last me between 4-5 days.",,,
164,5.0,LOVE! Flavor and battery actually Last!,"Quality on point! No burn out taste even toward the end. The flavor & Battery stay consistent & last. My personal favorite is aloe mango melon ice.
Regarding Huff Puffers, Best seller I have used!",,,
165,5.0,Vapes,Love the flavor.,,,
166,5.0,GOOD!!,"Like style, ruff and new smoker shape, thanks",,,
167,5.0,Fave vape so far.,So far this is the best vape I have tried. Really like the flavors and smoothness of it.,,,
168,5.0,Good flavor,Good lasting flavor,,,
169,5.0,Pomegranate flavor,I've been trying different vapes for a variety of reasons and have found these new puff bars to be a great substitute for my go to flum floats. The flavors are bold and the longevity have been amazing. Will be ordering more,,,
170,5.0,Great Taste,Great taste and a lot of smoke,,,
171,5.0,I really liked the one I got .. not bad 😌,👍,,,
172,3.0,Pretty looking but super sweet,"If you like sweet sweet sweet ,this one for u",,,
173,5.0,Mango aloe,Satisfying flavor mango ice!,,,
174,4.0,Good flavor,Good flavor with tight draw,,,
175,5.0,Delicious,Tasty,,,
176,5.0,Delicious,Tasty,,,
177,5.0,Delicious,Taste like a strawberry waffer cookie,,,
178,5.0,Delicious,All around delicious!,,,
179,5.0,Smooth,"This one of my favorite flavor, so smooth.",,,
180,5.0,Always a good product,"Never an issue with the product, or Huff and Puffers Highly Recommend!",,,
181,5.0,Great for the price and quality,Love the looks of this one and strong taste! Last long time,,,
182,5.0,Best!,Best one I’ve had in years,,,
183,5.0,Good,Get them,,,
184,5.0,Best,Better get them while they last,,,
185,5.0,I love it!,You can never go wrong with Puff disposables. The longest lasting battery compared to other imo.,,,
186,5.0,Pretty good,"Decided to give this one a go, tastes pretty good",,,
187,5.0,Amazing,My sister loves this flavor,,,
188,5.0,My favorite,The flavor is so good,,,
189,5.0,Tropical fruir,Pretty good! Not a fan of non-ice flavors but this one was good and long lasting (1-1.5 weeks),,,
190,5.0,Good,Good,,,
191,5.0,Mango Candy,"This flavor is the best, smooth, strong and delicious. This is my favorite flavor of all I have been tried",,,
192,5.0,Great taste!,"I didn’t expect this lush ice to taste like candy so much. Compared to the other lush ice brands I’ve tried, this is probably one of my favorites!",,,
193,5.0,Great experience.,Their prices are great. I hope they never go up. Product is great as well. Customer service is very friendly and helpful. Thank you.,,,
194,3.0,Okay,I was told that this taste better than flum aloe grape but I will hands down disagree. Taste was okay at best. Design and battery were the pros,,,
195,5.0,My favorite disposable right now,The flavor is really strong on these and I love the way they look. Been buying these a lot lately! My current fav!,,,
196,2.0,Not my favorite.,A bit too sweet for my taste and the one I received was defective.,,,
197,5.0,Amazing!!,Great taste and such a sleek looking design!!,,,
198,5.0,Must buy,I like the flavor of this brand. It’s a must buy!!,,,
199,5.0,Tasty,"Love the Aloe Grape, sweet, but not to sweet with a smooth finish!",,,
200,5.0,Awesome flavor,"Very smooth, long lasting and flavor was great.",,,
201,5.0,Great product,Always consistent with a hit of sweetness to every hit! New favorite :),,,
202,5.0,My First Choice,Excellent product.,,,
203,5.0,Puff,Excellent product,,,
204,5.0,Amazing,Solid product,,,
205,4.0,Gummy Bear,Tastes more like guava,,,
